lane,match_key,match_date,tour_id,tour_name,tour_rank,surface,round_id,result,result_join_method,player1_id,player1,player2_id,player2,publication_at,publication_capture_mode,publication_source_file,publication_timing_quality,kickoff_iso,spread_line_p1,spread_odds1,spread_odds2,spread_market_p1_devig,ml_odds1,ml_odds2,close_at,close_capture_mode,close_odds1,close_odds2,close_market_p1_devig,published_to_close_clv_p1,published_to_close_clv_p2,close_gap_hours,close_is_stale,clv_eligible,latest_line_at,latest_spread_line_p1,line_move_p1,actual_game_margin_p1,p1_cover_result,p2_cover_result,p1_cover_binary,market_brier,market_log_loss,p1_flat_pnl,p2_flat_pnl,snapshot_count,same_line_snapshot_count
ATP,2026-06-29|21337|47752|85899,2026-06-29,21337,Wimbledon - London,4,Grass,4,4-6 7-6(3) 6-4 6-2,pair_exact_match_date,47752,Adam Walton,85899,Dino Prizmic,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-29T14:00:00+00:00,2.0,1.943,1.909,0.49558671,2.23,1.709,2026-06-29T09:14:45.265560+00:00,daily,1.909,1.962,0.50684578,0.01781037,-0.02701325,4.7541,0,1,2026-06-29T09:14:45.265560+00:00,2.0,0.0,-5,LOSS,WIN,0.0,0.24560619,0.68435932,-1.0,0.909,4,4
ATP,2026-06-29|21337|52140|52394,2026-06-29,21337,Wimbledon - London,4,Grass,4,7-5 6-3 6-4,pair_exact_match_date,52394,Thiago Agustin Tirante,52140,Fabian Marozsan,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-29T14:00:00+00:00,4.5,1.893,1.962,0.50894942,3.03,1.42,2026-06-27T21:41:23.104858+00:00,daily,1.893,1.962,0.50894942,0.0,0.0,40.3102,1,0,2026-06-29T09:14:45.265560+00:00,3.5,-1.0,-7,LOSS,WIN,0.0,0.25902951,0.71120813,-1.0,0.962,4,1
ATP,2026-06-29|21337|56197|79113,2026-06-29,21337,Wimbledon - London,4,Grass,4,7-6(3) 3-6 7-5 6-0,pair_exact_match_date,56197,Emilio Nava,79113,Ignacio Buse,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-29T10:00:00+00:00,2.0,1.893,1.962,0.50894942,2.26,1.694,2026-06-29T09:14:45.265560+00:00,daily,1.952,1.917,0.49547687,-0.03022541,0.02347418,0.7541,0,1,2026-06-29T09:14:45.265560+00:00,2.0,0.0,-6,LOSS,WIN,0.0,0.25902951,0.71120813,-1.0,0.962,4,4
ATP,2026-06-29|21337|63299|93452,2026-06-29,21337,Wimbledon - London,4,Grass,4,6-1 6-4 6-7(4) 6-3,pair_exact_match_date,63299,Dalibor Svrcina,93452,Learner Tien,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-29T10:00:00+00:00,7.5,1.862,2.0,0.51786639,6.78,1.12,2026-06-29T09:14:45.265560+00:00,daily,1.962,1.909,0.49315422,-0.0509684,0.04766894,0.7541,0,1,2026-06-29T09:14:45.265560+00:00,7.5,0.0,-9,LOSS,WIN,0.0,0.2681856,0.72953401,-1.0,1.0,4,4
ATP,2026-06-29|21337|67853|73742,2026-06-29,21337,Wimbledon - London,4,Grass,4,6-3 6-0 6-0,pair_exact_match_date,73742,Shintaro Mochizuki,67853,Max Basing,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-29T10:00:00+00:00,-4.5,1.943,1.909,0.49558671,1.444,2.93,2026-06-29T09:14:45.265560+00:00,daily,1.926,1.943,0.50219695,0.00882658,-0.01749871,0.7541,0,1,2026-06-29T09:14:45.265560+00:00,-4.5,0.0,15,WIN,LOSS,1.0,0.25443277,0.70201295,0.943,-1.0,4,4
ATP,2026-06-29|21337|27547|79060,2026-06-29,21337,Wimbledon - London,4,Grass,4,1-6 6-2 4-6 6-3 6-4,pair_exact_match_date,79060,Hamad Medjedovic,27547,Sebastian Ofner,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-29T12:00:00+00:00,-3.0,1.935,1.917,0.49766355,1.503,2.71,2026-06-28T21:40:27.101184+00:00,daily,1.917,1.952,0.50452313,0.00938967,-0.01793033,14.3258,1,0,2026-06-29T09:14:45.265560+00:00,-3.5,-0.5,-2,LOSS,WIN,0.0,0.24766901,0.68848517,-1.0,0.917,4,3
ATP,2026-06-29|21337|34968|80391,2026-06-29,21337,Wimbledon - London,4,Grass,4,4-6 6-4 7-5 7-6(2),pair_exact_match_date,80391,Adolfo Daniel Vallejo,34968,Nicolas Mejia,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-29T14:00:00+00:00,-2.5,1.935,1.917,0.49766355,1.662,2.32,2026-06-29T09:14:45.265560+00:00,daily,1.935,1.935,0.5,0.0,-0.00930233,4.7541,0,1,2026-06-29T09:14:45.265560+00:00,-2.5,0.0,-3,LOSS,WIN,0.0,0.24766901,0.68848517,-1.0,0.917,4,3
ATP,2026-06-29|21337|76127|82269,2026-06-29,21337,Wimbledon - London,4,Grass,4,7-6(7) 7-5 6-2,pair_exact_match_date,82269,Ethan Quinn,76127,Luciano Darderi,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-29T14:00:00+00:00,-3.0,1.962,1.893,0.49105058,1.578,2.5,2026-06-29T09:14:45.265560+00:00,daily,1.962,1.909,0.49315422,0.0,-0.00838135,4.7541,0,1,2026-06-29T09:14:45.265560+00:00,-3.0,0.0,7,WIN,LOSS,1.0,0.25902951,0.71120813,0.962,-1.0,4,2
ATP,2026-06-29|21337|27851|87512,2026-06-29,21337,Wimbledon - London,4,Grass,4,6-7(7) 6-2 6-7(2) 6-3 7-6(4),pair_exact_match_date,87512,Michael Zheng,27851,Cameron Norrie,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-29T12:00:00+00:00,3.0,1.877,1.98,0.51335235,2.31,1.662,2026-06-29T09:14:45.265560+00:00,daily,1.971,1.901,0.49096074,-0.04769153,0.04155708,2.7541,0,1,2026-06-29T09:14:45.265560+00:00,3.0,0.0,6,WIN,LOSS,1.0,0.23682594,0.66679283,0.877,-1.0,4,4
ATP,2026-06-29|21337|73608|99691,2026-06-29,21337,Wimbledon - London,4,Grass,4,6-3 6-3 7-5,pair_exact_match_date,99691,Rafael Jodar,73608,Felix Gill,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-29T10:00:00+00:00,-6.0,1.98,1.877,0.48664765,1.213,4.78,2026-06-28T21:40:27.101184+00:00,daily,1.901,1.971,0.50903926,0.04155708,-0.04769153,12.3258,1,0,2026-06-29T09:14:45.265560+00:00,-6.5,-0.5,8,WIN,LOSS,1.0,0.26353063,0.72021492,0.98,-1.0,4,3
ATP,2026-06-30|21337|1092|29812,2026-06-30,21337,Wimbledon - London,4,Grass,4,6-7(7) 7-6(16) 7-6(7) 7-6(5),pair_exact_match_date,1092,Stan Wawrinka,29812,Matteo Berrettini,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-30T09:00:00+00:00,4.0,1.98,1.87,0.48571429,3.95,1.28,2026-06-29T21:39:53.346921+00:00,daily,1.971,1.901,0.49096074,0.00456621,-0.01630721,11.3352,0,1,2026-06-29T21:39:53.346921+00:00,4.0,0.0,-2,WIN,LOSS,1.0,0.2644898,0.72213472,0.98,-1.0,5,5
ATP,2026-06-30|21337|7806|59092,2026-06-30,21337,Wimbledon - London,4,Grass,4,6-2 6-4 6-1,pair_exact_match_date,7806,Adrian Mannarino,59092,Titouan Droguet,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-30T09:00:00+00:00,-2.5,1.943,1.909,0.49558671,1.565,2.53,2026-06-29T21:39:53.346921+00:00,daily,1.935,1.935,0.5,0.00413437,-0.01343669,11.3352,0,1,2026-06-29T21:39:53.346921+00:00,-2.5,0.0,11,WIN,LOSS,1.0,0.25443277,0.70201295,0.943,-1.0,5,5
ATP,2026-06-30|21337|13447|79065,2026-06-30,21337,Wimbledon - London,4,Grass,4,3-6 6-2 6-2 6-1,pair_exact_match_date,13447,Damir Dzumhur,79065,Arthur Fery,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-30T09:00:00+00:00,6.5,1.855,2.0,0.51880674,4.49,1.233,2026-06-29T09:14:45.265560+00:00,daily,1.862,2.01,0.51911157,-0.0037594,-0.00497512,23.7541,1,0,2026-06-29T21:39:53.346921+00:00,6.0,-0.5,-10,LOSS,WIN,0.0,0.26916044,0.73148631,-1.0,1.0,5,2
ATP,2026-06-30|21337|14856|71174,2026-06-30,21337,Wimbledon - London,4,Grass,4,6-7(6) 7-6(9) 6-2 6-3,pair_exact_match_date,14856,Yannick Hanfmann,71174,Giovanni Mpetshi Perricard,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-30T09:00:00+00:00,1.0,1.99,1.87,0.48445596,2.21,1.719,2026-06-29T09:14:45.265560+00:00,daily,1.952,1.917,0.49547687,0.01946721,-0.02451748,23.7541,1,0,2026-06-29T21:39:53.346921+00:00,1.5,0.5,7,WIN,LOSS,1.0,0.26578566,0.72472875,0.99,-1.0,5,4
ATP,2026-06-30|21337|22432|24245,2026-06-30,21337,Wimbledon - London,4,Grass,4,4-6 6-3 6-7(10) 6-3 6-4,pair_exact_match_date,22432,Thanasi Kokkinakis,24245,Alexander Bublik,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-30T09:00:00+00:00,3.5,1.943,1.909,0.49558671,3.09,1.407,2026-06-29T21:39:53.346921+00:00,daily,1.893,1.98,0.5112316,0.0264131,-0.03585859,11.3352,0,1,2026-06-29T21:39:53.346921+00:00,3.5,0.0,-5,LOSS,WIN,0.0,0.24560619,0.68435932,-1.0,0.909,5,5
ATP,2026-06-30|21337|25543|29180,2026-06-30,21337,Wimbledon - London,4,Grass,4,6-3 5-7 6-3 6-3,pair_exact_match_date,25543,Karen Khachanov,29180,Billy Harris,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-30T09:00:00+00:00,-4.0,1.917,1.935,0.50233645,1.345,3.44,2026-06-29T21:39:53.346921+00:00,daily,1.855,2.02,0.52129032,0.03342318,-0.04207921,11.3352,0,1,2026-06-29T21:39:53.346921+00:00,-4.0,0.0,7,WIN,LOSS,1.0,0.24766901,0.68848517,0.917,-1.0,5,5
ATP,2026-06-30|21337|28898|30087,2026-06-30,21337,Wimbledon - London,4,Grass,4,6-3 7-5 7-5,pair_exact_match_date,28898,Kamil Majchrzak,30087,Alejandro Tabilo,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-30T09:00:00+00:00,-3.5,1.87,1.99,0.51554404,1.469,2.83,2026-06-29T21:39:53.346921+00:00,daily,1.87,2.01,0.51804124,0.0,-0.00995025,11.3352,0,1,2026-06-29T21:39:53.346921+00:00,-3.5,0.0,7,WIN,LOSS,1.0,0.23469758,0.66253254,0.87,-1.0,5,5
ATP,2026-06-30|21337|31392|37532,2026-06-30,21337,Wimbledon - London,4,Grass,4,6-4 6-4 6-7(2) 7-6(4),pair_exact_match_date,31392,Lorenzo Sonego,37532,Tomas Martin Etcheverry,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-30T09:00:00+00:00,-1.0,1.917,1.935,0.50233645,1.794,2.1,2026-06-29T09:14:45.265560+00:00,daily,1.962,1.909,0.49315422,-0.02293578,0.0136197,23.7541,1,0,2026-06-29T21:39:53.346921+00:00,-0.5,0.5,4,WIN,LOSS,1.0,0.24766901,0.68848517,0.917,-1.0,5,4
ATP,2026-06-30|21337|11517|33860,2026-06-30,21337,Wimbledon - London,4,Grass,4,6-4 4-6 7-5 6-4,pair_exact_match_date,33860,Tallon Griekspoor,11517,James Duckworth,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-30T09:00:00+00:00,-3.0,1.885,1.971,0.51115145,1.429,3.0,2026-06-27T21:41:23.104858+00:00,daily,1.885,1.971,0.51115145,0.0,0.0,59.3102,1,0,2026-06-29T21:39:53.346921+00:00,-3.5,-0.5,-4,LOSS,WIN,0.0,0.26127581,0.71570256,-1.0,0.971,5,1
ATP,2026-06-30|21337|18736|36263,2026-06-30,21337,Wimbledon - London,4,Grass,4,4-6 6-4 7-5 6-4,pair_exact_match_date,36263,Corentin Moutet,18736,Marcos Giron,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-30T09:00:00+00:00,1.0,1.901,1.952,0.50661822,2.04,1.84,2026-06-29T09:14:45.265560+00:00,daily,1.917,1.952,0.50452313,-0.00834637,0.0,23.7541,1,0,2026-06-29T21:39:53.346921+00:00,0.5,-0.5,-4,LOSS,WIN,0.0,0.25666202,0.706472,-1.0,0.952,5,4
ATP,2026-06-30|21337|37741|38911,2026-06-30,21337,Wimbledon - London,4,Grass,4,6-2 7-5 4-6 3-6 6-3,pair_exact_match_date,38911,Ugo Humbert,37741,Zizou Bergs,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-30T09:00:00+00:00,-4.5,1.971,1.877,0.48778586,1.405,3.1,2026-06-28T09:22:46.588858+00:00,daily,1.98,1.893,0.4887684,-0.00454545,-0.00845219,47.6204,1,0,2026-06-29T21:39:53.346921+00:00,-3.5,1.0,-4,LOSS,WIN,0.0,0.23793505,0.6690125,-1.0,0.877,5,2
ATP,2026-06-30|21337|39309|70705,2026-06-30,21337,Wimbledon - London,4,Grass,4,7-6(5) 6-1 6-0,pair_exact_match_date,39309,Alex De Minaur,70705,Roman Andres Burruchaga,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-30T09:00:00+00:00,-8.5,1.885,1.971,0.51115145,1.043,13.06,2026-06-29T09:14:45.265560+00:00,daily,1.847,2.03,0.52360072,0.0205739,-0.02906404,23.7541,1,0,2026-06-29T21:39:53.346921+00:00,-9.0,-0.5,12,WIN,LOSS,1.0,0.2389729,0.67108935,0.885,-1.0,5,4
ATP,2026-06-30|21337|39863|83795,2026-06-30,21337,Wimbledon - London,4,Grass,4,7-6(6) 6-3 6-7(2) 6-3,pair_exact_match_date,39863,Sho Shimabukuro,83795,Jaime Faria,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-30T09:00:00+00:00,-0.5,1.935,1.917,0.49766355,1.877,2.0,2026-06-29T21:39:53.346921+00:00,daily,1.935,1.935,0.5,0.0,-0.00930233,11.3352,0,1,2026-06-29T21:39:53.346921+00:00,-0.5,0.0,-6,LOSS,WIN,0.0,0.24766901,0.68848517,-1.0,0.917,5,5
ATP,2026-06-30|21337|26421|42971,2026-06-30,21337,Wimbledon - London,4,Grass,4,6-3 7-5 6-2,pair_exact_match_date,42971,Vit Kopriva,26421,Jan Choinski,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-30T09:00:00+00:00,-2.0,1.909,1.943,0.50441329,1.68,2.28,2026-06-28T09:22:46.588858+00:00,daily,1.917,1.952,0.50452313,-0.00417319,-0.00461066,47.6204,1,0,2026-06-29T21:39:53.346921+00:00,-2.5,-0.5,-9,LOSS,WIN,0.0,0.25443277,0.70201295,-1.0,0.943,5,2
ATP,2026-06-30|21337|18094|46718,2026-06-30,21337,Wimbledon - London,4,Grass,4,3-6 6-1 6-4 6-4,pair_exact_match_date,46718,Patrick Kypson,18094,Mackenzie Mcdonald,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-30T09:00:00+00:00,4.5,1.901,1.952,0.50661822,3.25,1.376,2026-06-29T21:39:53.346921+00:00,daily,1.926,1.943,0.50219695,-0.01298027,0.00463201,11.3352,0,1,2026-06-29T21:39:53.346921+00:00,4.5,0.0,6,WIN,LOSS,1.0,0.24342558,0.67999758,0.901,-1.0,5,5
ATP,2026-06-30|21337|55252|87562,2026-06-30,21337,Wimbledon - London,4,Grass,4,6-4 3-6 6-7(8) 6-2 7-6(9),pair_exact_match_date,55252,Otto Virtanen,87562,Ben Shelton,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-30T09:00:00+00:00,4.0,1.935,1.917,0.49766355,3.81,1.296,2026-06-29T21:39:53.346921+00:00,daily,1.962,1.909,0.49315422,-0.01376147,0.00419068,11.3352,0,1,2026-06-29T21:39:53.346921+00:00,4.0,0.0,3,WIN,LOSS,1.0,0.25234191,0.69783103,0.935,-1.0,5,5
ATP,2026-06-30|21337|11953|56590,2026-06-30,21337,Wimbledon - London,4,Grass,4,7-6(4) 6-3 7-5,pair_exact_match_date,56590,Dane Sweeny,11953,Grigor Dimitrov,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-30T09:00:00+00:00,5.5,1.84,2.02,0.52331606,4.24,1.253,2026-06-29T21:39:53.346921+00:00,daily,1.917,1.952,0.50452313,-0.04016693,0.03483607,11.3352,0,1,2026-06-29T21:39:53.346921+00:00,5.5,0.0,-6,LOSS,WIN,0.0,0.2738597,0.74090161,-1.0,1.02,5,5
ATP,2026-06-30|21337|56846|79067,2026-06-30,21337,Wimbledon - London,4,Grass,4,6-3 7-6(5) 7-5,pair_capture_window_unique,56846,Brandon Nakashima,79067,Jack Pinnington Jones,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-29T16:00:00+00:00,-5.0,1.893,1.962,0.50894942,1.27,4.06,2026-06-28T21:40:27.101184+00:00,daily,1.855,2.02,0.52129032,0.02048518,-0.02871287,18.3258,1,0,2026-06-29T09:14:45.265560+00:00,-5.5,-0.5,6,WIN,LOSS,1.0,0.24113068,0.67540665,0.893,-1.0,4,3
ATP,2026-06-30|21337|58149|59166,2026-06-30,21337,Wimbledon - London,4,Grass,4,7-6(4) 3-6 5-7 6-4 6-3,pair_capture_window_unique,59166,Jesper De Jong,58149,Rinky Hijikata,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-29T16:00:00+00:00,5.0,1.885,1.962,0.5100078,3.41,1.351,2026-06-27T21:41:23.104858+00:00,daily,1.885,1.962,0.5100078,0.0,0.0,42.3102,1,0,2026-06-29T09:14:45.265560+00:00,4.5,-0.5,1,WIN,LOSS,1.0,0.24009236,0.67332926,0.885,-1.0,4,1
ATP,2026-06-30|21337|34233|61838,2026-06-30,21337,Wimbledon - London,4,Grass,4,6-4 6-2 6-4,pair_exact_match_date,61838,Jiri Lehecka,34233,Alexei Popyrin,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-30T09:00:00+00:00,-4.5,1.84,2.02,0.52331606,1.282,3.94,2026-06-29T21:39:53.346921+00:00,daily,1.847,2.03,0.52360072,-0.00378993,-0.00492611,11.3352,0,1,2026-06-29T21:39:53.346921+00:00,-4.5,0.0,8,WIN,LOSS,1.0,0.22722758,0.64756967,0.84,-1.0,5,5
ATP,2026-06-30|21337|61857|65558,2026-06-30,21337,Wimbledon - London,4,Grass,4,4-6 6-3 6-3 6-3,pair_exact_match_date,61857,Valentin Royer,65558,Harry Wendelken,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-30T09:00:00+00:00,-1.5,1.943,1.909,0.49558671,1.769,2.13,2026-06-29T21:39:53.346921+00:00,daily,1.935,1.935,0.5,0.00413437,-0.01343669,11.3352,0,1,2026-06-29T21:39:53.346921+00:00,-1.5,0.0,7,WIN,LOSS,1.0,0.25443277,0.70201295,0.943,-1.0,5,5
ATP,2026-06-30|21337|64896|73620,2026-06-30,21337,Wimbledon - London,4,Grass,4,6-1 6-2 6-4,pair_exact_match_date,64896,Pablo Llamas Ruiz,73620,Zachary Svajda,2026-06-29T21:39:53.346921+00:00,daily,pinnacle-history-20260629-213953.csv,verified_prestart,2026-06-30T11:30:00+00:00,5.0,1.862,1.99,0.51661475,3.24,1.379,2026-06-29T21:39:53.346921+00:00,daily,1.862,1.99,0.51661475,0.0,0.0,13.8352,1,0,2026-06-29T21:39:53.346921+00:00,5.0,0.0,-11,LOSS,WIN,0.0,0.2668908,0.72694132,-1.0,0.99,1,1
ATP,2026-06-30|21337|65904|79088,2026-06-30,21337,Wimbledon - London,4,Grass,4,6-3 6-4 7-6(2),pair_exact_match_date,65904,Kyrian Jacquet,79088,Vilius Gaubas,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-30T09:00:00+00:00,-4.5,1.943,1.909,0.49558671,1.457,2.88,2026-06-29T21:39:53.346921+00:00,daily,1.971,1.901,0.49096074,-0.01420599,0.00420831,11.3352,0,1,2026-06-29T21:39:53.346921+00:00,-4.5,0.0,6,WIN,LOSS,1.0,0.25443277,0.70201295,0.943,-1.0,5,4
ATP,2026-06-30|21337|25171|73956,2026-06-30,21337,Wimbledon - London,4,Grass,4,3-6 6-1 7-6(5) 6-3,pair_exact_match_date,73956,Matteo Arnaldi,25171,Quentin Halys,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-30T09:00:00+00:00,1.5,1.917,1.935,0.50233645,2.13,1.769,2026-06-29T09:14:45.265560+00:00,daily,1.926,1.943,0.50219695,-0.0046729,-0.00411734,23.7541,1,0,2026-06-29T21:39:53.346921+00:00,2.0,0.5,-6,LOSS,WIN,0.0,0.25234191,0.69783103,-1.0,0.935,5,4
ATP,2026-06-30|21337|83135|84235,2026-06-30,21337,Wimbledon - London,4,Grass,4,7-5 6-1 6-3,pair_exact_match_date,84235,Raphael Collignon,83135,Arthur Fils,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-30T09:00:00+00:00,2.0,1.909,1.943,0.50441329,2.23,1.709,2026-06-29T21:39:53.346921+00:00,daily,1.917,1.952,0.50452313,-0.00417319,-0.00461066,11.3352,0,1,2026-06-29T21:39:53.346921+00:00,2.0,0.0,-10,LOSS,WIN,0.0,0.25443277,0.70201295,-1.0,0.943,5,5
ATP,2026-06-30|21337|79068|86691,2026-06-30,21337,Wimbledon - London,4,Grass,4,5-7 6-3 6-3 3-6 7-6(7),pair_exact_match_date,86691,Jakub Mensik,79068,Toby Samuel,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-30T09:00:00+00:00,-4.0,1.893,1.962,0.50894942,1.435,2.97,2026-06-28T21:40:27.101184+00:00,daily,1.862,2.01,0.51911157,0.01664876,-0.0238806,35.3258,1,0,2026-06-29T21:39:53.346921+00:00,-4.5,-0.5,2,LOSS,WIN,0.0,0.25902951,0.71120813,-1.0,0.962,5,3
ATP,2026-06-30|21337|24008|88766,2026-06-30,21337,Wimbledon - London,4,Grass,4,6-4 6-7(8) 7-6(5) 7-6(0),pair_exact_match_date,88766,Alexander Blockx,24008,Alexander Zverev,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-30T09:00:00+00:00,6.0,2.1,1.775,0.45806452,7.76,1.094,2026-06-29T21:39:53.346921+00:00,daily,2.02,1.855,0.47870968,0.03960396,-0.04312668,11.3352,0,1,2026-06-29T21:39:53.346921+00:00,6.0,0.0,-3,WIN,LOSS,1.0,0.29369407,0.78074524,1.1,-1.0,5,5
ATP,2026-06-30|21337|68090|92985,2026-06-30,21337,Wimbledon - London,4,Grass,4,3-6 4-6 6-2 6-3 6-2,pair_exact_match_date,92985,Alex Michelsen,68090,Jacob Fearnley,2026-06-27T21:41:23.104858+00:00,daily,pinnacle-history-20260627-214123.csv,verified_prestart,2026-06-30T09:00:00+00:00,-1.5,1.943,1.909,0.49558671,1.82,2.07,2026-06-28T09:22:46.588858+00:00,daily,1.935,1.935,0.5,0.00413437,-0.01343669,47.6204,1,0,2026-06-29T21:39:53.346921+00:00,-2.0,-0.5,-6,LOSS,WIN,0.0,0.24560619,0.68435932,-1.0,0.909,5,2
ATP,2026-07-01|21337|13674|93452,2026-07-01,21337,Wimbledon - London,4,Grass,5,6-7(6) 6-4 7-6(4) 6-3,pair_exact_match_date,13674,Marton Fucsovics,93452,Learner Tien,2026-06-29T21:39:53.346921+00:00,daily,pinnacle-history-20260629-213953.csv,verified_prestart,2026-07-01T09:00:00+00:00,5.0,1.935,1.935,0.5,3.28,1.382,2026-06-30T21:38:59.413884+00:00,daily,1.99,1.893,0.48750966,-0.02763819,0.022187,11.3502,0,1,2026-06-30T21:38:59.413884+00:00,5.0,0.0,5,WIN,LOSS,1.0,0.25,0.69314718,0.935,-1.0,2,2
ATP,2026-07-01|21337|26473|27547,2026-07-01,21337,Wimbledon - London,4,Grass,5,7-6(8) 6-4 6-4,pair_exact_match_date,26473,Hubert Hurkacz,27547,Sebastian Ofner,2026-06-29T21:39:53.346921+00:00,daily,pinnacle-history-20260629-213953.csv,verified_prestart,2026-07-01T09:00:00+00:00,-4.0,1.943,1.926,0.49780305,1.317,3.7,2026-06-30T21:38:59.413884+00:00,daily,1.862,2.04,0.52280882,0.04350161,-0.05588235,11.3502,0,1,2026-06-30T21:38:59.413884+00:00,-4.0,0.0,5,WIN,LOSS,1.0,0.25220178,0.69755076,0.943,-1.0,2,2
ATP,2026-07-01|21337|28170|72574,2026-07-01,21337,Wimbledon - London,4,Grass,5,6-4 7-6(1) 6-3,pair_exact_match_date,28170,Arthur Rinderknech,72574,Martin Damm,2026-06-29T21:39:53.346921+00:00,daily,pinnacle-history-20260629-213953.csv,verified_prestart,2026-07-01T09:00:00+00:00,-2.0,2.01,1.862,0.48088843,1.641,2.39,2026-06-29T21:39:53.346921+00:00,daily,2.01,1.862,0.48088843,0.0,0.0,35.3352,1,0,2026-06-30T21:38:59.413884+00:00,-1.5,0.5,6,WIN,LOSS,1.0,0.26947682,0.73211999,1.01,-1.0,2,1
ATP,2026-07-01|21337|24249|28900,2026-07-01,21337,Wimbledon - London,4,Grass,5,6-0 4-6 6-3 3-6 7-6(5),pair_exact_match_date,28900,Roman Safiullin,24249,Botic Van De Zandschulp,2026-06-29T21:39:53.346921+00:00,daily,pinnacle-history-20260629-213953.csv,verified_prestart,2026-07-01T09:00:00+00:00,-1.5,1.935,1.935,0.5,1.763,2.16,2026-06-30T21:38:59.413884+00:00,daily,1.935,1.952,0.50218678,0.0,-0.00870902,11.3502,0,1,2026-06-30T21:38:59.413884+00:00,-1.5,0.0,5,WIN,LOSS,1.0,0.25,0.69314718,0.935,-1.0,2,2
