tournament_key,tournament_display,window_type,years,start_year,end_year,target_season_year,bet_side,segment_family,segment_type,n_bets,wins,losses,pl_units,roi_pct_raw,roi_pct_shrunk,win_rate_pct_raw,n
open de moselle,Open de Moselle,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_1_2,6,3,3,-1.98,-33.0,-8.3912,50.0,6
open de moselle,Open de Moselle,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_3_4,6,5,1,0.51,8.5,-3.0957,83.3333,6
open sud de france,Open Sud de France,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_5_8,6,4,2,7.27,121.1667,18.6823,66.6667,6
queen s club championships,Queen's Club Championships,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_Q,6,4,2,1.19,19.8333,11.377,66.6667,6
rio open,Rio Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_PR,6,2,4,-1.29,-21.5,0.82,33.3333,6
rosmalen grass court championships,Rosmalen Grass Court Championships,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_PR,6,3,3,0.64,10.6667,6.1811,50.0,6
serbia open,Serbia Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_Q,6,3,3,1.88,31.3333,3.9211,50.0,6
serbia open,Serbia Open,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_5_8,6,5,1,0.72,12.0,-3.1309,83.3333,6
srpska open,Srpska Open,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_1_2,6,4,2,-1.41,-23.5,-6.8079,66.6667,6
stockholm open,Stockholm Open,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_1_2,6,4,2,-0.61,-10.1667,-4.5856,66.6667,6
stockholm open,Stockholm Open,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_5_8,6,4,2,-0.59,-9.8333,-6.7697,66.6667,6
sydney tennis classic,Sydney Tennis Classic,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_3_4,6,4,2,0.58,9.6667,-2.9012,66.6667,6
tel aviv open,Tel Aviv Open,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_1_2,6,6,0,1.27,21.1667,0.6366,100.0,6
u s men s clay court championships,U.S. Men's Clay Court Championships,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_5_8,6,4,2,5.34,89.0,13.3212,66.6667,6
western southern financial group masters,Western & Southern Financial Group Masters,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_WC,6,3,3,-0.73,-12.1667,-0.4605,50.0,6
wimbledon,Wimbledon,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_Q,6,1,5,-4.31,-71.8333,-3.9007,16.6667,6
zhuhai championships,Zhuhai Championships,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_1_2,6,5,1,2.42,40.3333,3.831,83.3333,6
zhuhai championships,Zhuhai Championships,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_unseeded,6,5,1,1.31,21.8333,1.7883,83.3333,6
abierto mexicano,Abierto Mexicano,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_WC,5,0,5,-5.0,-100.0,-26.9463,0.0,5
adelaide international 1,Adelaide International 1,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_WC,5,3,2,0.45,9.0,-11.3749,60.0,5
adelaide international 1,Adelaide International 1,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_5_8,5,2,3,-1.49,-29.8,-5.8124,40.0,5
adelaide international 2,Adelaide International 2,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_WC,5,5,0,2.92,58.4,9.9549,100.0,5
argentina open,Argentina Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_PR,5,3,2,3.67,73.4,15.0148,60.0,5
argentina open,Argentina Open,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_3_4,5,4,1,1.79,35.8,0.473,80.0,5
asb classic,ASB Classic,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_WC,5,0,5,-5.0,-100.0,-26.9463,0.0,5
astana open,Astana Open,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_1_2,5,3,2,-1.44,-28.8,-7.0881,60.0,5
atlanta open,Atlanta Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_LL,5,1,4,-2.27,-45.4,-6.0678,20.0,5
atlanta open,Atlanta Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_WC,5,1,4,-3.38,-67.6,-22.3178,20.0,5
barcelona open,Barcelona Open,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_5_8,5,3,2,2.87,57.4,6.6447,60.0,5
belgrade open,Belgrade Open,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_5_8,5,1,4,-3.52,-70.4,-15.3346,20.0,5
bmw open,BMW Open,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_3_4,5,3,2,2.61,52.2,9.7269,60.0,5
bnp paribas masters,BNP Paribas Masters,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_Q,5,2,3,-2.0,-40.0,2.5878,40.0,5
brisbane international,Brisbane International,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_Q,5,1,4,-2.98,-59.6,-9.8526,20.0,5
brisbane international,Brisbane International,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_Q,5,3,2,0.54,10.8,9.845,60.0,5
chengdu open,Chengdu Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_WC,5,0,5,-5.0,-100.0,-26.9463,0.0,5
chile open,Chile Open,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_5_8,5,2,3,-1.51,-30.2,-5.8696,40.0,5
chile open,Chile Open,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_3_4,5,2,3,-1.78,-35.6,-9.727,40.0,5
china open,China Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_WC,5,0,5,-5.0,-100.0,-26.9463,0.0,5
cordoba open,Cordoba Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_WC,5,2,3,-0.87,-17.4,-15.1463,40.0,5
estoril open,Estoril Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_WC,5,1,4,-2.58,-51.6,-20.0321,20.0,5
estoril open,Estoril Open,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_5_8,5,2,3,-1.67,-33.4,-6.3267,40.0,5
firenze open,Firenze Open,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_1_2,5,4,1,0.63,12.6,-1.1738,80.0,5
french open,French Open,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_5_8,5,1,4,-2.1,-42.0,-7.5553,20.0,5
geneva open,Geneva Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_WC,5,1,4,-3.39,-67.8,-22.3463,20.0,5
gijon open,Gijon Open,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_1_2,5,4,1,0.3,6.0,-2.1167,80.0,5
grand prix hassan ii,Grand Prix Hassan II,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_3_4,5,2,3,-2.15,-43.0,-10.7841,40.0,5
hall of fame championships,Hall of Fame Championships,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_Q,5,2,3,-1.63,-32.6,3.645,40.0,5
hangzhou open,Hangzhou Open,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_5_8,5,2,3,-2.4,-48.0,-12.1346,40.0,5
hong kong tennis open,Hong Kong Tennis Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_WC,5,2,3,-0.33,-6.6,-13.6035,40.0,5
hong kong tennis open,Hong Kong Tennis Open,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_1_2,5,4,1,-0.05,-1.0,-3.1167,80.0,5
japan open tennis championships,Japan Open Tennis Championships,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_3_4,5,1,4,-3.13,-62.6,-13.5841,20.0,5
korea open,Korea Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_LL,5,3,2,6.89,137.8,20.1037,60.0,5
korea open,Korea Open,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_5_8,5,2,3,-2.2,-44.0,-11.5632,40.0,5
lyon open,Lyon Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_WC,5,1,4,-1.22,-24.4,-16.1463,20.0,5
lyon open,Lyon Open,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_3_4,5,2,3,-1.19,-23.8,-8.0413,40.0,5
maharashtra open,Maharashtra Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_WC,5,0,5,-5.0,-100.0,-26.9463,0.0,5
maharashtra open,Maharashtra Open,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_Q,5,3,2,0.07,1.4,8.5021,60.0,5
melbourne summer set,Melbourne Summer Set,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_Q,5,2,3,0.67,13.4,0.576,40.0,5
mercedes cup,Mercedes Cup,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_5_8,5,2,3,-1.58,-31.6,-6.0696,40.0,5
miami open,Miami Open,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_5_8,5,3,2,3.94,78.8,9.7018,60.0,5
millennium estoril open,Millennium Estoril Open,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_5_8,5,5,0,1.7,34.0,-0.4203,100.0,5
napoli cup,Napoli Cup,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_Q,5,2,3,-0.94,-18.8,-4.024,40.0,5
napoli cup,Napoli Cup,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_5_8,5,1,4,-3.78,-75.6,-16.0774,20.0,5
nordic open,Nordic Open,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_3_4,5,4,1,1.25,25.0,-1.0698,80.0,5
qatar exxon mobil open,Qatar Exxon Mobil Open,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_WC,5,4,1,2.53,50.6,8.8406,80.0,5
srpska open,Srpska Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_WC,5,2,3,0.26,5.2,-11.9178,40.0,5
stuttgart open,Stuttgart Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_WC,5,1,4,-3.35,-67.0,-22.2321,20.0,5
sydney tennis classic,Sydney Tennis Classic,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_WC,5,3,2,0.45,9.0,-11.3749,60.0,5
tiriac open,Tiriac Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_Q,5,2,3,1.44,28.8,2.776,40.0,5
u s men s clay court championships,U.S. Men's Clay Court Championships,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_1_2,5,3,2,0.17,3.4,-2.4881,60.0,5
us open,US Open,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_WC,5,4,1,2.61,52.2,9.0692,80.0,5
wimbledon,Wimbledon,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_LL,5,1,4,1.24,24.8,3.9608,20.0,5
wimbledon,Wimbledon,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_5_8,5,1,4,-0.22,-4.4,-2.1839,20.0,5
abierto mexicano,Abierto Mexicano,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_5_8,4,1,3,-1.35,-33.75,-5.5716,25.0,4
abn amro world tennis tournament,ABN AMRO World Tennis Tournament,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_PR,4,3,1,2.04,51.0,10.6623,75.0,4
abn amro world tennis tournament,ABN AMRO World Tennis Tournament,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_3_4,4,3,1,1.79,44.75,7.6012,75.0,4
abn amro world tennis tournament,ABN AMRO World Tennis Tournament,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_5_8,4,3,1,2.07,51.75,4.4872,75.0,4
adelaide international,Adelaide International,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_WC,4,2,2,0.23,5.75,2.3359,50.0,4
adelaide international,Adelaide International,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_3_4,4,2,2,-0.93,-23.25,-7.5131,50.0,4
adelaide international,Adelaide International,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_5_8,4,3,1,0.59,14.75,-3.6974,75.0,4
adelaide international 1,Adelaide International 1,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_3_4,4,3,1,-0.17,-4.25,-5.2778,75.0,4
adelaide international 2,Adelaide International 2,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_Q,4,2,2,0.37,9.25,-0.2894,50.0,4
almaty open,Almaty Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_WC,4,1,3,-1.03,-25.75,-16.0624,25.0,4
argentina open,Argentina Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_SE,4,3,1,4.21,105.25,9.2124,75.0,4
argentina open,Argentina Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_WC,4,0,4,-4.0,-100.0,-24.7977,0.0,4
argentina open,Argentina Open,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_3_4,4,1,3,2.39,59.75,9.3659,25.0,4
australian open,Australian Open,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_5_8,4,2,2,2.84,71.0,6.7519,50.0,4
barcelona open,Barcelona Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_LL,4,0,4,-4.0,-100.0,-11.3345,0.0,4
belgrade open,Belgrade Open,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_3_4,4,2,2,-0.98,-24.5,-7.6601,50.0,4
bmw open,BMW Open,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_WC,4,3,1,0.45,11.25,2.983,75.0,4
bnp paribas masters,BNP Paribas Masters,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_5_8,4,1,3,-2.02,-50.5,-7.5422,25.0,4
bnp paribas masters,BNP Paribas Masters,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_LL,4,2,2,-0.75,-18.75,-23.5345,50.0,4
bnp paribas open,BNP Paribas Open,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_9_16,4,1,3,-2.31,-57.75,-21.6047,25.0,4
canadian open,Canadian Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_LL,4,3,1,4.27,106.75,12.9891,75.0,4
canadian open,Canadian Open,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_5_8,4,3,1,4.64,116.0,12.046,75.0,4
chengdu open,Chengdu Open,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_3_4,4,2,2,-1.04,-26.0,-7.8366,50.0,4
chile open,Chile Open,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_Q,4,3,1,0.8,20.0,10.8992,75.0,4
cordoba open,Cordoba Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_LL,4,3,1,2.8,70.0,8.6655,75.0,4
croatia open,Croatia Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_LL,4,2,2,1.38,34.5,4.4891,50.0,4
dallas open,Dallas Open,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_Q,4,3,1,-0.07,-1.75,8.3404,75.0,4
delray beach open,Delray Beach Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_LL,4,2,2,0.23,5.75,1.1067,50.0,4
estoril open,Estoril Open,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_Q,4,2,2,-0.61,-15.25,6.7522,50.0,4
firenze open,Firenze Open,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_Q,4,3,1,0.85,21.25,11.0463,75.0,4
geneva open,Geneva Open,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_Q,4,2,2,-0.39,-9.75,7.3992,50.0,4
halle open,Halle Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_SE,4,3,1,2.44,61.0,4.0065,75.0,4
hangzhou open,Hangzhou Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_WC,4,4,0,5.13,128.25,2.0552,100.0,4
internazionali bnl d italia,Internazionali BNL d'Italia,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_WC,4,4,0,2.8,70.0,9.8947,100.0,4
japan open tennis championships,Japan Open Tennis Championships,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_Q,4,3,1,0.87,21.75,11.1051,75.0,4
los cabos open,Los Cabos Open,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_3_4,4,1,3,-1.91,-47.75,-3.2812,25.0,4
lyon open,Lyon Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_LL,4,0,4,-4.0,-100.0,-11.3345,0.0,4
lyon open,Lyon Open,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_WC,4,3,1,0.93,23.25,4.3947,75.0,4
maharashtra open,Maharashtra Open,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_1_2,4,3,1,-0.08,-2.0,-3.2966,75.0,4
maharashtra open,Maharashtra Open,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_3_4,4,1,3,-2.44,-61.0,-11.9542,25.0,4
mallorca championships,Mallorca Championships,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_LL,4,1,3,0.06,1.5,0.6067,25.0,4
mallorca championships,Mallorca Championships,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_5_8,4,1,3,-0.56,-14.0,-3.2481,25.0,4
mallorca championships,Mallorca Championships,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_Q,4,1,3,-2.55,-63.75,1.0463,25.0,4
mercedes cup,Mercedes Cup,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_Q,4,1,3,-2.04,-51.0,-7.3777,25.0,4
millennium estoril open,Millennium Estoril Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_Q,4,2,2,0.15,3.75,-0.9365,50.0,4
nordea open,Nordea Open,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_Q,4,3,1,2.4,60.0,15.6051,75.0,4
nordea open,Nordea Open,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_WC,4,2,2,-1.64,-41.0,-3.1641,50.0,4
open 13,Open 13,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_3_4,4,2,2,1.05,26.25,5.4247,50.0,4
open 13,Open 13,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_Q,4,2,2,-1.16,-29.0,5.1345,50.0,4
open de moselle,Open de Moselle,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_5_8,4,2,2,0.07,1.75,-1.3952,50.0,4
qatar exxon mobil open,Qatar Exxon Mobil Open,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_Q,4,2,2,-0.68,-17.0,6.5463,50.0,4
queen s club championships,Queen's Club Championships,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_LL,4,1,3,-1.71,-42.75,-4.5992,25.0,4
queen s club championships,Queen's Club Championships,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_5_8,4,0,4,-4.0,-100.0,-13.3657,0.0,4
rio open,Rio Open,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_PR,4,3,1,0.71,17.75,8.2914,75.0,4
rio open,Rio Open,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_Q,4,3,1,1.14,28.5,11.8992,75.0,4
rosmalen grass court championships,Rosmalen Grass Court Championships,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_LL,4,2,2,1.15,28.75,3.8126,50.0,4
rosmalen grass court championships,Rosmalen Grass Court Championships,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_5_8,4,2,2,-0.07,-1.75,-1.8069,50.0,4
salem open at wake forest university,Winston-Salem Open at Wake Forest University,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_ALT,4,2,2,5.44,136.0,62.9853,50.0,4
salem open at wake forest university,Winston-Salem Open at Wake Forest University,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_Q,4,1,3,-2.19,-54.75,2.1051,25.0,4
san diego open,San Diego Open,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_3_4,4,2,2,0.58,14.5,4.0424,50.0,4
san diego open,San Diego Open,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_1_2,4,2,2,-1.16,-29.0,-6.473,50.0,4
serbia open,Serbia Open,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_5_8,4,1,3,-1.69,-42.25,-6.5716,25.0,4
shanghai masters,Shanghai Masters,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_9_16,4,1,3,-1.4,-35.0,-18.9282,25.0,4
srpska open,Srpska Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_Q,4,1,3,-1.47,-36.75,-5.7012,25.0,4
stockholm open,Stockholm Open,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_5_8,4,4,0,5.98,149.5,15.9872,100.0,4
stuttgart open,Stuttgart Open,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_1_2,4,1,3,-2.81,-70.25,-11.326,25.0,4
suisse open gstaad,Suisse Open Gstaad,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_PR,4,3,1,0.48,12.0,6.0741,75.0,4
swiss indoors,Swiss Indoors,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_LL,4,1,3,-0.66,-16.5,-1.5109,25.0,4
swiss indoors,Swiss Indoors,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_PR,4,2,2,0.79,19.75,6.9858,50.0,4
sydney tennis classic,Sydney Tennis Classic,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_1_2,4,3,1,1.1,27.5,0.174,75.0,4
sydney tennis classic,Sydney Tennis Classic,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_5_8,4,4,0,3.5,87.5,4.8615,100.0,4
tel aviv open,Tel Aviv Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_Q,4,1,3,0.95,23.75,1.4164,25.0,4
tel aviv open,Tel Aviv Open,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_5_8,4,1,3,-2.71,-67.75,-13.4033,25.0,4
tiriac open,Tiriac Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_WC,4,2,2,0.75,18.75,-10.8271,50.0,4
u s men s clay court championships,U.S. Men's Clay Court Championships,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_Q,4,3,1,1.01,25.25,11.5169,75.0,4
vienna open,Vienna Open,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_5_8,4,2,2,-0.62,-15.5,-3.4246,50.0,4
western southern financial group masters,Western & Southern Financial Group Masters,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_LL,4,2,2,0.6,15.0,2.1949,50.0,4
zhuhai championships,Zhuhai Championships,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_Q,4,0,4,-4.0,-100.0,-13.1424,0.0,4
zhuhai championships,Zhuhai Championships,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_5_8,4,1,3,-2.3,-57.5,-8.3657,25.0,4
zhuhai championships,Zhuhai Championships,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_3_4,4,3,1,0.58,14.5,-3.0719,75.0,4
abn amro world tennis tournament,ABN AMRO World Tennis Tournament,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_WC,3,1,2,-1.62,-54.0,-3.1994,33.3333,3
adelaide international,Adelaide International,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_Q,3,1,2,-1.07,-35.6667,-4.6618,33.3333,3
adelaide international 1,Adelaide International 1,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_Q,3,3,0,3.21,107.0,18.5325,100.0,3
adelaide international 1,Adelaide International 1,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_WC,3,0,3,-3.0,-100.0,-7.3812,0.0,3
adelaide international 2,Adelaide International 2,prior_editions,prior_to_2025,2022,2024,2025,fav,seed,seed_1_2,3,0,3,-3.0,-100.0,-12.2449,0.0,3
almaty open,Almaty Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_Q,3,1,2,-1.54,-51.3333,-6.0861,33.3333,3
argentina open,Argentina Open,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_5_8,3,0,3,-3.0,-100.0,-10.7405,0.0,3
argentina open,Argentina Open,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_SE,3,1,2,-1.2,-40.0,-2.8926,33.3333,3
argentina open,Argentina Open,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_WC,3,2,1,0.27,9.0,2.5279,66.6667,3
astana open,Astana Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_LL,3,2,1,7.33,244.3333,22.6554,66.6667,3
astana open,Astana Open,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_5_8,3,1,2,-0.63,-21.0,-3.5587,33.3333,3
barcelona open,Barcelona Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_PR,3,1,2,-1.74,-58.0,-0.4691,33.3333,3
belgrade open,Belgrade Open,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_Q,3,3,0,1.59,53.0,13.6234,100.0,3
belgrade open,Belgrade Open,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_WC,3,1,2,-1.5,-50.0,-2.8357,33.3333,3
bnp paribas masters,BNP Paribas Masters,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_PR,3,0,3,-3.0,-100.0,-4.2873,0.0,3
bnp paribas masters,BNP Paribas Masters,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_WC,3,1,2,-1.46,-48.6667,-2.7145,33.3333,3
bnp paribas open,BNP Paribas Open,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_LL,3,2,1,1.66,55.3333,-16.9446,66.6667,3
chengdu open,Chengdu Open,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_3_4,3,1,2,-0.07,-2.3333,2.1952,33.3333,3
chengdu open,Chengdu Open,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_5_8,3,1,2,-0.81,-27.0,-4.1041,33.3333,3
china open,China Open,prior_editions,prior_to_2025,2022,2024,2025,dog,entry,entry_LL,3,0,3,-3.0,-100.0,-8.6476,0.0,3
china open,China Open,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_5_8,3,0,3,-3.0,-100.0,-10.7405,0.0,3
china open,China Open,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_Q,3,3,0,2.29,76.3333,15.7447,100.0,3
citi open,Citi Open,prior_editions,prior_to_2025,2022,2024,2025,fav,entry,entry_Q,3,2,1,0.43,14.3333,10.1083,66.6667,3
croatia open,Croatia Open,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_1_2,3,1,2,-0.49,-16.3333,-0.9394,33.3333,3
croatia open,Croatia Open,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_3_4,3,2,1,2.06,68.6667,8.6497,66.6667,3
croatia open,Croatia Open,prior_editions,prior_to_2025,2022,2024,2025,dog,seed,seed_5_8,3,0,3,-3.0,-100.0,-10.7405,0.0,3
