tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-0375,Montpellier,Hard,28,A,20260202,383,105173,,,Adrian Mannarino,L,180,FRA,37.5,102093,,Q,Martin Damm,L,203,USA,22.3,1-6 6-3 6-4,3,SF,104,11,3,74,46,36,15,13,2,4,23,3,65,45,38,9,13,0,2,70,810,160,373
2026-0375,Montpellier,Hard,28,A,20260202,382,200000,1,WC,Felix Auger Aliassime,R,193,CAN,25.4,209950,6,,Arthur Fils,R,185,FRA,21.6,6-4 6-2,3,QF,68,12,0,40,27,25,11,9,0,0,2,1,55,33,18,14,9,2,5,8,3725,42,1110
2026-0375,Montpellier,Hard,28,A,20260202,381,208169,,Q,Titouan Droguet,R,191,FRA,24.6,134868,4,,Tallon Griekspoor,R,188,NED,29.5,7-6(5) 7-6(1),3,QF,106,21,0,71,46,39,16,12,0,0,8,2,83,60,45,11,12,1,1,150,403,29,1565
2026-0375,Montpellier,Hard,28,A,20260202,380,105173,,,Adrian Mannarino,L,180,FRA,37.5,210338,,WC,Arthur Gea,R,180,FRA,21.0,5-7 6-4 6-4,3,QF,151,3,1,93,65,49,13,16,1,3,12,3,91,54,43,18,16,2,5,70,810,168,353
2026-0375,Montpellier,Hard,28,A,20260202,379,102093,,Q,Martin Damm,L,203,USA,22.3,208134,,,Luca Nardi,R,185,ITA,22.4,6-3 7-6(8),3,QF,84,16,0,61,39,36,17,11,1,1,5,2,67,44,34,12,10,3,4,160,373,106,571
2026-0375,Montpellier,Hard,28,A,20260202,378,200000,1,WC,Felix Auger Aliassime,R,193,CAN,25.4,104527,,WC,Stan Wawrinka,R,183,SUI,40.8,6-4 7-6(3),3,R16,107,16,2,65,45,37,11,11,3,4,5,4,81,48,35,16,11,8,10,8,3725,113,537
2026-0375,Montpellier,Hard,28,A,20260202,377,209950,6,,Arthur Fils,R,185,FRA,21.6,200259,,LL,Ugo Blanchet,R,175,FRA,27.0,7-6(4) 7-5,3,R16,95,14,3,67,42,32,16,12,0,2,10,6,81,39,29,21,12,6,9,42,1110,174,343
2026-0375,Montpellier,Hard,28,A,20260202,376,134868,4,,Tallon Griekspoor,R,188,NED,29.5,105807,,,Pablo Carreno Busta,R,188,ESP,34.5,6-4 6-4,3,R16,66,18,2,46,28,27,13,10,0,0,3,2,62,39,28,11,10,2,4,29,1565,100,616
2026-0375,Montpellier,Hard,28,A,20260202,375,208169,,Q,Titouan Droguet,R,191,FRA,24.6,206499,8,,Aleksandar Kovacevic,R,183,USA,27.4,4-6 7-6(5) 6-4,3,R16,114,25,3,91,51,44,26,16,1,2,19,4,90,59,49,19,16,2,3,150,403,83,709
2026-0375,Montpellier,Hard,28,A,20260202,374,105173,,,Adrian Mannarino,L,180,FRA,37.5,200005,5,,Ugo Humbert,L,188,FRA,27.6,6-7(4) 6-3 7-6(4),3,R16,167,7,2,115,75,63,21,17,9,9,23,3,111,73,61,17,16,8,9,70,810,38,1320
2026-0375,Montpellier,Hard,28,A,20260202,373,210338,,WC,Arthur Gea,R,180,FRA,21.0,207830,3,,Tomas Machac,R,183,CZE,25.3,6-3 4-5 RET,3,R16,75,6,1,46,26,24,12,9,0,0,4,1,61,32,24,15,9,4,5,168,353,28,1610
2026-0375,Montpellier,Hard,28,A,20260202,372,102093,,Q,Martin Damm,L,203,USA,22.3,105138,,,Roberto Bautista Agut,R,183,ESP,37.8,6-1 6-3,3,R16,55,11,2,39,27,22,10,8,0,0,2,0,51,35,18,8,8,3,7,160,373,89,670
2026-0375,Montpellier,Hard,28,A,20260202,371,208134,,,Luca Nardi,R,185,ITA,22.4,207925,2,WC,Flavio Cobolli,R,183,ITA,23.7,6-2 6-3,3,R16,74,7,1,46,27,21,13,8,2,2,3,1,58,29,14,16,9,5,9,106,571,20,1955
2026-0375,Montpellier,Hard,28,A,20260202,370,104527,,WC,Stan Wawrinka,R,183,SUI,40.8,209098,,,Hamad Medjedovic,R,188,SRB,22.5,7-6(3) 6-4,3,R32,98,5,4,76,29,24,26,11,4,5,10,0,65,37,26,17,11,4,6,113,537,80,717
2026-0375,Montpellier,Hard,28,A,20260202,369,200259,,LL,Ugo Blanchet,R,175,FRA,27.0,131934,,Q,Andrea Vavassori,R,193,ITA,30.7,6-4 6-3,3,R32,79,5,3,63,33,26,16,10,1,2,9,2,58,43,29,4,9,5,8,174,343,282,185
2026-0375,Montpellier,Hard,28,A,20260202,368,209950,6,,Arthur Fils,R,185,FRA,21.6,208316,,,Valentin Royer,R,188,FRA,24.6,7-6(7) 6-7(4) 6-2,3,R32,152,14,5,108,66,55,21,16,0,1,14,2,101,68,50,20,16,5,8,42,1110,56,920
2026-0375,Montpellier,Hard,28,A,20260202,367,105807,,,Pablo Carreno Busta,R,188,ESP,34.5,200175,,,Miomir Kecmanovic,R,183,SRB,26.4,4-6 6-3 7-6(4),3,R32,127,7,2,102,69,50,13,16,3,6,15,4,87,51,45,13,15,4,7,100,616,69,820
2026-0375,Montpellier,Hard,28,A,20260202,366,208169,,Q,Titouan Droguet,R,191,FRA,24.6,123828,,,Jan Choinski,R,196,GBR,29.6,6-2 7-6(2),3,R32,84,14,2,59,38,33,13,10,2,2,4,3,83,49,31,17,10,7,9,150,403,125,498
2026-0375,Montpellier,Hard,28,A,20260202,365,206499,8,,Aleksandar Kovacevic,R,183,USA,27.4,213608,,Q,Moise Kouame,R,,FRA,16.9,6-7(5) 6-2 6-2,3,R32,114,13,2,91,50,41,23,14,1,1,10,4,77,47,36,15,14,4,8,83,709,552,70
2026-0375,Montpellier,Hard,28,A,20260202,364,200005,5,,Ugo Humbert,L,188,FRA,27.6,122298,,,Botic Van De Zandschulp,R,191,NED,30.3,6-3 6-4,3,R32,72,9,1,58,42,32,11,10,3,3,9,1,47,29,25,8,9,1,3,38,1320,67,849
2026-0375,Montpellier,Hard,28,A,20260202,363,105173,,,Adrian Mannarino,L,180,FRA,37.5,124079,,,Pedro Martinez,R,185,ESP,28.7,7-6(3) 6-1,3,R32,96,14,1,65,44,36,13,10,2,2,1,1,55,32,23,12,9,1,3,70,810,77,728
2026-0375,Montpellier,Hard,28,A,20260202,362,210338,,WC,Arthur Gea,R,180,FRA,21.0,208659,,,Giovanni Mpetshi Perricard,R,203,FRA,22.5,6-3 0-0 RET,3,R32,39,2,2,23,11,10,10,5,0,0,1,1,20,17,12,1,4,0,1,168,353,57,905
2026-0375,Montpellier,Hard,28,A,20260202,361,102093,,Q,Martin Damm,L,203,USA,22.3,128034,7,,Hubert Hurkacz,R,196,POL,28.9,7-6(5) 6-4,3,R32,92,13,3,71,44,32,19,11,1,1,14,0,72,45,33,16,11,3,4,160,373,52,965
2026-0375,Montpellier,Hard,28,A,20260202,360,105138,,,Roberto Bautista Agut,R,183,ESP,37.8,106331,,,Christopher Oconnell,R,183,AUS,31.6,5-7 6-3 7-5,3,R32,168,6,0,101,70,48,18,17,6,9,11,1,110,58,42,26,16,9,13,89,670,119,511
2026-0375,Montpellier,Hard,28,A,20260202,359,208134,,,Luca Nardi,R,185,ITA,22.4,105932,,,Nikoloz Basilashvili,R,185,GEO,33.9,6-3 6-3,3,R32,63,3,0,46,28,22,15,9,1,1,5,3,57,28,21,11,9,6,9,106,571,137,464
2026-0506,Buenos Aires,Clay,28,A,20260209,384,202103,1,,Francisco Cerundolo,R,185,ARG,27.4,209260,2,,Luciano Darderi,R,183,ITA,23.9,6-4 6-2,3,F,96,1,4,68,36,22,20,9,6,7,3,3,58,33,24,6,9,6,10,19,2135,22,1789
2026-0506,Buenos Aires,Clay,28,A,20260209,383,202103,1,,Francisco Cerundolo,R,185,ARG,27.4,144869,7,,Tomas Martin Etcheverry,R,196,ARG,26.5,6-3 7-5,3,SF,111,3,0,67,42,35,14,11,1,1,4,1,64,39,25,14,10,3,5,19,2135,54,945
2026-0506,Buenos Aires,Clay,28,A,20260209,382,209260,2,,Luciano Darderi,R,183,ITA,23.9,202104,4,,Sebastian Baez,R,170,ARG,25.1,7-6(2) 6-1,3,SF,78,3,0,51,32,27,15,9,0,0,1,1,65,47,27,11,10,1,4,22,1789,34,1420
2026-0506,Buenos Aires,Clay,28,A,20260209,381,202103,1,,Francisco Cerundolo,R,185,ARG,27.4,200240,,,Vit Kopriva,R,178,CZE,28.6,6-4 6-3,3,QF,97,3,2,62,38,28,10,10,3,6,2,4,67,42,26,6,9,7,12,19,2135,95,632
2026-0506,Buenos Aires,Clay,28,A,20260209,380,144869,7,,Tomas Martin Etcheverry,R,196,ARG,26.5,126214,,,Alejandro Tabilo,L,188,CHI,28.6,1-6 6-3 6-4,3,QF,126,9,0,80,56,39,12,13,2,5,2,3,70,45,29,15,13,0,3,54,945,71,774
2026-0506,Buenos Aires,Clay,28,A,20260209,379,202104,4,,Sebastian Baez,R,170,ARG,25.1,200116,6,,Camilo Ugo Carabelli,R,185,ARG,26.6,7-6(5) 6-2,3,QF,119,1,1,67,46,32,15,10,5,7,2,4,94,56,37,14,10,9,13,34,1420,47,1028
2026-0506,Buenos Aires,Clay,28,A,20260209,378,209260,2,,Luciano Darderi,R,183,ITA,23.9,124079,,,Pedro Martinez,R,185,ESP,28.7,7-5 6-1,3,QF,91,9,3,64,37,34,11,10,4,4,0,3,56,40,26,5,9,1,4,22,1789,94,636
2026-0506,Buenos Aires,Clay,28,A,20260209,377,202103,1,,Francisco Cerundolo,R,185,ARG,27.4,106198,,Q,Hugo Dellien,R,180,BOL,32.6,6-0 7-6(6),3,R16,84,4,0,60,39,30,15,9,5,5,2,1,65,46,25,11,9,6,9,19,2135,167,355
2026-0506,Buenos Aires,Clay,28,A,20260209,376,200240,,,Vit Kopriva,R,178,CZE,28.6,126610,8,,Matteo Berrettini,R,196,ITA,29.8,6-4 6-3,3,R16,94,0,0,56,35,27,14,10,2,2,4,0,69,43,29,13,9,6,8,95,632,58,895
2026-0506,Buenos Aires,Clay,28,A,20260209,375,126214,,,Alejandro Tabilo,L,188,CHI,28.6,211663,3,,Joao Fonseca,R,185,BRA,19.4,6-3 3-6 7-5,3,R16,144,5,1,84,52,40,16,15,4,7,5,0,102,61,39,24,15,7,11,71,774,33,1440
2026-0506,Buenos Aires,Clay,28,A,20260209,374,144869,7,,Tomas Martin Etcheverry,R,196,ARG,26.5,208882,,,Roman Andres Burruchaga,R,183,ARG,24.0,7-6(5) 6-7(3) 6-4,3,R16,217,6,3,122,81,55,19,17,6,10,4,5,121,81,53,21,17,8,13,54,945,104,568
2026-0506,Buenos Aires,Clay,28,A,20260209,373,200116,6,,Camilo Ugo Carabelli,R,185,ARG,26.6,208363,,,Mariano Navone,R,178,ARG,24.9,6-2 7-5,3,R16,122,1,1,65,39,23,17,10,4,6,0,4,74,45,25,12,10,4,9,47,1028,73,760
2026-0506,Buenos Aires,Clay,28,A,20260209,372,202104,4,,Sebastian Baez,R,170,ARG,25.1,209860,,,Ignacio Buse,R,185,PER,21.8,6-4 6-3,3,R16,83,1,1,49,31,23,12,9,1,2,2,0,62,41,21,13,10,4,8,34,1420,96,623
2026-0506,Buenos Aires,Clay,28,A,20260209,371,124079,,,Pedro Martinez,R,185,ESP,28.7,207678,,,Juan Manuel Cerundolo,L,183,ARG,24.2,7-6(5) 6-4,3,R16,123,0,3,72,53,37,6,11,3,6,3,2,71,53,32,10,11,2,6,94,636,80,717
2026-0506,Buenos Aires,Clay,28,A,20260209,370,209260,2,,Luciano Darderi,R,183,ITA,23.9,144642,,,Tomas Barrios Vera,R,191,CHI,28.1,6-1 6-3,3,R16,82,6,4,49,22,21,13,8,3,4,0,1,55,34,16,6,8,4,9,22,1789,114,546
2026-0506,Buenos Aires,Clay,28,A,20260209,369,106198,,Q,Hugo Dellien,R,180,BOL,32.6,106000,,,Damir Dzumhur,R,175,BIH,33.7,6-4 6-1,3,R32,74,2,1,51,42,32,6,9,2,2,1,2,49,37,23,5,8,2,5,167,355,62,877
2026-0506,Buenos Aires,Clay,28,A,20260209,368,200240,,,Vit Kopriva,R,178,CZE,28.6,209875,,WC,Alex Barrena,R,175,ARG,23.3,6-4 3-6 6-4,3,R32,147,4,5,86,57,39,12,14,3,7,4,4,109,68,43,17,15,6,11,95,632,180,336
2026-0506,Buenos Aires,Clay,28,A,20260209,367,126610,8,,Matteo Berrettini,R,196,ITA,29.8,105948,,WC,Federico Coria,R,180,ARG,33.9,7-5 7-5,3,R32,134,4,2,66,46,36,12,12,1,2,1,1,103,68,37,19,12,8,11,58,895,322,156
2026-0506,Buenos Aires,Clay,28,A,20260209,366,126214,,,Alejandro Tabilo,L,188,CHI,28.6,207680,,WC,Facundo Diaz Acosta,L,183,ARG,25.1,7-6(5) 6-3,3,R32,110,2,1,71,49,37,13,11,2,2,6,2,62,41,29,13,10,0,1,71,774,285,182
2026-0506,Buenos Aires,Clay,28,A,20260209,365,208882,,,Roman Andres Burruchaga,R,183,ARG,24.0,111513,,,Laslo Djere,R,188,SRB,30.6,6-2 6-4,3,R32,79,2,1,46,31,27,10,9,1,1,3,3,61,37,23,11,9,6,9,104,568,91,651
2026-0506,Buenos Aires,Clay,28,A,20260209,364,144869,7,,Tomas Martin Etcheverry,R,196,ARG,26.5,126504,,Q,Andrea Pellegrino,R,185,ITA,28.8,6-3 6-4,3,R32,98,7,1,61,34,29,13,10,1,1,4,2,55,36,26,9,9,3,5,54,945,145,434
2026-0506,Buenos Aires,Clay,28,A,20260209,363,200116,6,,Camilo Ugo Carabelli,R,185,ARG,26.6,207681,,,Francisco Comesana,R,178,ARG,25.3,6-4 7-6(3),3,R32,125,1,2,82,56,35,14,11,5,7,2,4,65,46,31,8,11,1,4,47,1028,63,869
2026-0506,Buenos Aires,Clay,28,A,20260209,362,208363,,,Mariano Navone,R,178,ARG,24.9,207182,,,Emilio Nava,R,185,USA,24.1,6-2 6-1,3,R32,63,1,1,43,27,23,7,7,2,2,1,2,44,28,14,4,8,1,6,73,760,81,710
2026-0506,Buenos Aires,Clay,28,A,20260209,361,209860,,,Ignacio Buse,R,185,PER,21.8,208859,,Q,Francesco Passaro,R,180,ITA,25.0,5-7 7-5 6-4,3,R32,154,4,2,103,63,48,18,17,3,6,1,3,102,61,40,25,17,6,10,96,623,159,376
2026-0506,Buenos Aires,Clay,28,A,20260209,360,207678,,,Juan Manuel Cerundolo,L,183,ARG,24.2,127157,5,,Daniel Altmaier,R,188,GER,27.4,6-2 6-2,3,R32,87,0,0,51,40,31,5,8,1,1,2,4,54,37,21,6,8,6,10,80,717,51,995
2026-0506,Buenos Aires,Clay,28,A,20260209,359,124079,,,Pedro Martinez,R,185,ESP,28.7,210510,,Q,Lautaro Midon,U,,ARG,21.8,6-4 6-1,3,R32,95,1,3,54,37,30,5,8,4,5,3,1,66,37,20,13,9,6,11,94,636,229,245
2026-0506,Buenos Aires,Clay,28,A,20260209,358,144642,,,Tomas Barrios Vera,R,191,CHI,28.1,205734,,LL,Thiago Seyboth Wild,R,185,BRA,25.9,4-6 6-5 RET,3,R32,123,4,1,58,37,24,11,11,3,7,8,3,75,49,29,14,10,7,10,114,546,197,305
2026-0424,Dallas,Hard,32,A,20260209,385,210097,2,,Ben Shelton,L,193,USA,23.3,126203,1,,Taylor Fritz,R,196,USA,28.2,3-6 6-3 7-5,3,F,111,16,0,89,63,42,17,15,5,7,14,1,73,49,43,10,15,2,5,9,3560,7,3940
2026-0424,Dallas,Hard,32,A,20260209,384,126203,1,,Taylor Fritz,R,196,USA,28.2,105227,,,Marin Cilic,R,198,CRO,37.3,7-6(5) 7-6(3),3,SF,122,22,0,75,56,48,11,12,0,0,16,8,97,54,44,21,12,5,5,7,3940,61,890
2026-0424,Dallas,Hard,32,A,20260209,383,210097,2,,Ben Shelton,L,193,USA,23.3,133430,7,,Denis Shapovalov,L,185,CAN,26.8,4-6 6-4 7-6(4),3,SF,156,8,4,113,81,59,18,16,10,11,4,2,109,68,50,25,16,5,6,9,3560,40,1160
2026-0424,Dallas,Hard,32,A,20260209,382,126203,1,,Taylor Fritz,R,196,USA,28.2,200624,,,Sebastian Korda,R,196,USA,25.5,6-7(2) 6-4 7-6(5),3,QF,149,22,3,116,86,69,12,17,4,4,12,0,103,69,57,19,17,1,2,7,3940,53,960
2026-0424,Dallas,Hard,32,A,20260209,381,105227,,,Marin Cilic,R,198,CRO,37.3,209957,,Q,Jack Pinnington Jones,R,180,GBR,22.8,6-1 6-4,3,QF,77,16,0,51,33,28,9,9,2,2,3,3,56,32,20,10,8,4,7,61,890,181,331
2026-0424,Dallas,Hard,32,A,20260209,380,133430,7,,Denis Shapovalov,L,185,CAN,26.8,200221,3,,Alejandro Davidovich Fokina,R,183,ESP,26.6,5-7 6-4 6-3,3,QF,117,17,2,89,54,41,21,16,2,3,2,3,86,63,48,12,15,5,7,40,1160,14,2535
2026-0424,Dallas,Hard,32,A,20260209,379,210097,2,,Ben Shelton,L,193,USA,23.3,200175,,,Miomir Kecmanovic,R,183,SRB,26.4,5-7 6-3 6-4,3,QF,118,14,7,90,64,59,8,16,1,2,7,2,85,51,44,16,15,3,5,9,3560,66,820
2026-0424,Dallas,Hard,32,A,20260209,378,126203,1,,Taylor Fritz,R,196,USA,28.2,206909,,,Brandon Nakashima,R,188,USA,24.5,6-3 6-4,3,R16,69,15,3,54,41,34,8,10,3,3,5,0,50,34,22,10,9,0,2,7,3940,29,1535
2026-0424,Dallas,Hard,32,A,20260209,377,200624,,,Sebastian Korda,R,196,USA,25.5,126207,8,,Frances Tiafoe,R,188,USA,28.0,7-5 6-1,3,R16,68,8,1,50,34,30,8,10,1,2,8,1,49,32,22,6,9,3,7,53,960,30,1510
2026-0424,Dallas,Hard,32,A,20260209,376,209957,,Q,Jack Pinnington Jones,R,180,GBR,22.8,208118,,WC,Eliot Spizzirri,R,183,USA,24.1,7-6(5) 4-6 7-6(4),3,R16,172,14,8,116,81,66,15,17,4,5,13,0,101,77,60,16,17,0,0,181,331,68,781
2026-0424,Dallas,Hard,32,A,20260209,375,105227,,,Marin Cilic,R,198,CRO,37.3,210319,,,Ethan Quinn,R,191,USA,21.9,7-6(4) 6-3,3,R16,97,15,5,62,38,38,14,11,0,0,12,1,76,49,38,12,10,4,5,61,890,74,758
2026-0424,Dallas,Hard,32,A,20260209,374,133430,7,,Denis Shapovalov,L,185,CAN,26.8,206499,,,Aleksandar Kovacevic,R,183,USA,27.4,6-4 6-4,3,R16,66,22,1,48,32,30,10,10,0,0,4,2,56,37,29,7,10,2,4,40,1160,78,721
2026-0424,Dallas,Hard,32,A,20260209,373,200221,3,,Alejandro Davidovich Fokina,R,183,ESP,26.6,210506,,,Alex Michelsen,R,193,USA,21.4,6-4 6-4,3,R16,78,7,0,68,52,40,7,10,1,1,7,1,59,42,31,7,10,1,3,14,2535,41,1160
2026-0424,Dallas,Hard,32,A,20260209,372,200175,,,Miomir Kecmanovic,R,183,SRB,26.4,126205,5,,Tommy Paul,R,185,USA,28.7,5-7 6-4 6-4,3,R16,120,6,2,89,64,49,14,16,4,6,14,1,90,58,46,13,16,3,6,66,820,24,1700
2026-0424,Dallas,Hard,32,A,20260209,371,210097,2,,Ben Shelton,L,193,USA,23.3,105173,,,Adrian Mannarino,L,180,FRA,37.6,7-6(2) 6-7(4) 6-3,3,R16,160,23,1,108,77,59,16,17,6,8,12,4,107,63,47,21,16,3,6,9,3560,52,975
2026-0424,Dallas,Hard,32,A,20260209,370,126203,1,,Taylor Fritz,R,196,USA,28.2,106218,,,Marcos Giron,R,180,USA,32.5,6-4 5-7 7-6(1),3,R32,146,21,1,99,70,57,14,17,3,5,9,2,113,74,52,21,17,8,10,7,3940,59,895
2026-0424,Dallas,Hard,32,A,20260209,369,206909,,,Brandon Nakashima,R,188,USA,24.5,208233,,,Mattia Bellucci,L,175,ITA,24.6,6-3 6-4,3,R32,68,11,0,44,36,35,5,10,0,0,6,2,53,34,25,9,9,4,6,29,1535,107,553
2026-0424,Dallas,Hard,32,A,20260209,368,200624,,,Sebastian Korda,R,196,USA,25.5,210116,,WC,Michael Zheng,R,188,USA,22.0,6-3 6-4,3,R32,67,9,1,51,30,29,12,10,1,1,3,1,60,46,30,8,9,6,8,53,960,151,414
2026-0424,Dallas,Hard,32,A,20260209,367,126207,8,,Frances Tiafoe,R,188,USA,28.0,209279,,,Terence Atmane,L,193,FRA,24.0,4-6 6-2 6-2,3,R32,108,3,1,77,43,32,19,13,3,5,12,3,74,45,32,10,13,2,7,30,1510,64,849
2026-0424,Dallas,Hard,32,A,20260209,366,209957,,Q,Jack Pinnington Jones,R,180,GBR,22.8,207925,4,,Flavio Cobolli,R,183,ITA,23.7,6-2 6-2,3,R32,53,11,2,38,28,25,7,8,0,0,4,2,42,22,13,8,8,1,5,181,331,20,1955
2026-0424,Dallas,Hard,32,A,20260209,365,208118,,WC,Eliot Spizzirri,R,183,USA,24.1,105902,,,James Duckworth,R,183,AUS,34.0,6-2 6-4,3,R32,79,8,0,45,32,28,8,9,0,0,5,1,76,49,27,14,9,5,8,68,781,83,691
2026-0424,Dallas,Hard,32,A,20260209,364,210319,,,Ethan Quinn,R,191,USA,21.9,212216,,WC,Trevor Svajda,R,175,USA,19.8,7-6(3) 7-5,3,R32,106,8,3,72,47,41,9,12,2,3,6,1,78,44,34,15,12,4,6,74,758,363,131
2026-0424,Dallas,Hard,32,A,20260209,363,105227,,,Marin Cilic,R,198,CRO,37.3,210530,6,,Learner Tien,L,180,USA,20.1,7-5 7-6(4),3,R32,110,9,3,82,47,41,14,12,2,4,9,6,75,42,32,13,12,1,4,61,890,23,1710
2026-0424,Dallas,Hard,32,A,20260209,362,133430,7,,Denis Shapovalov,L,185,CAN,26.8,212588,,Q,Rafael Jodar,U,,ESP,19.3,6-1 6-2,3,R32,69,7,3,44,22,16,15,7,5,6,1,1,59,36,17,7,8,4,10,40,1160,124,498
2026-0424,Dallas,Hard,32,A,20260209,361,206499,,,Aleksandar Kovacevic,R,183,USA,27.4,200516,,LL,Patrick Kypson,R,188,USA,26.2,6-4 7-6(1),3,R32,84,24,2,57,36,34,14,11,0,0,7,1,70,50,36,12,11,5,6,78,721,109,552
2026-0424,Dallas,Hard,32,A,20260209,360,210506,,,Alex Michelsen,R,193,USA,21.4,105777,,,Grigor Dimitrov,R,191,BUL,34.7,5-7 6-4 6-4,3,R32,125,16,4,92,71,54,12,16,4,5,14,5,89,53,44,17,16,1,3,41,1160,43,1105
2026-0424,Dallas,Hard,32,A,20260209,359,200221,3,,Alejandro Davidovich Fokina,R,183,ESP,26.6,208260,,Q,Zachary Svajda,R,175,USA,23.1,6-4 7-6(1),3,R32,94,6,0,71,51,37,13,11,3,4,10,0,74,53,43,4,11,3,5,14,2535,110,551
2026-0424,Dallas,Hard,32,A,20260209,358,126205,5,,Tommy Paul,R,185,USA,28.7,202385,,,Jenson Brooksby,R,188,USA,25.2,4-6 6-4 7-6(4),3,R32,142,10,1,90,54,46,22,16,1,2,3,1,100,59,45,23,16,3,4,24,1700,45,1042
2026-0424,Dallas,Hard,32,A,20260209,357,200175,,,Miomir Kecmanovic,R,183,SRB,26.4,200647,,Q,Sho Shimabukuro,R,180,JPN,28.5,6-7(3) 6-3 7-6(3),3,R32,124,6,1,94,64,49,24,17,1,2,13,1,99,59,49,23,16,1,3,66,820,144,441
2026-0424,Dallas,Hard,32,A,20260209,356,105173,,,Adrian Mannarino,L,180,FRA,37.6,200443,,,Adam Walton,R,183,AUS,26.8,6-4 6-2,3,R32,84,5,0,56,35,24,12,9,7,9,4,0,53,29,14,12,9,1,6,52,975,93,643
2026-0424,Dallas,Hard,32,A,20260209,355,210097,2,,Ben Shelton,L,193,USA,23.3,209113,,,Gabriel Diallo,R,203,CAN,24.3,6-4 6-4,3,R32,97,13,3,59,34,28,16,10,3,3,6,3,56,36,29,7,10,1,3,9,3560,38,1175
2026-0407,Rotterdam,Hard,32,A,20260209,385,200282,1,,Alex De Minaur,R,183,AUS,26.9,200000,2,,Felix Auger Aliassime,R,193,CAN,25.5,6-3 6-2,3,F,78,1,1,51,34,26,11,9,0,0,2,3,45,22,18,7,8,2,5,8,3835,6,3950
2026-0407,Rotterdam,Hard,32,A,20260209,384,200282,1,,Alex De Minaur,R,183,AUS,26.9,200005,,,Ugo Humbert,L,188,FRA,27.6,6-4 6-3,3,SF,92,1,2,76,51,34,14,9,10,10,0,2,52,29,20,15,10,1,4,8,3835,36,1335
2026-0407,Rotterdam,Hard,32,A,20260209,383,200000,2,,Felix Auger Aliassime,R,193,CAN,25.5,122330,3,,Alexander Bublik,R,196,KAZ,28.6,6-1 6-2,3,SF,54,7,3,40,28,27,6,8,0,0,4,1,44,30,16,5,7,2,6,6,3950,10,3235
2026-0407,Rotterdam,Hard,32,A,20260209,382,200282,1,,Alex De Minaur,R,183,AUS,26.9,122298,,,Botic Van De Zandschulp,R,191,NED,30.3,3-6 7-6(4) 7-5,3,QF,164,4,3,100,67,50,18,16,5,7,12,8,119,69,52,24,17,3,5,8,3835,65,849
2026-0407,Rotterdam,Hard,32,A,20260209,381,200005,,,Ugo Humbert,L,188,FRA,27.6,106331,,Q,Christopher Oconnell,R,183,AUS,31.6,6-4 6-1,3,QF,77,5,2,49,26,25,13,9,0,0,4,1,50,27,16,11,8,4,7,36,1335,119,511
2026-0407,Rotterdam,Hard,32,A,20260209,380,122330,3,,Alexander Bublik,R,196,KAZ,28.6,144719,,,Jaume Munar,R,183,ESP,28.7,6-4 6-7(4) 7-6(3),3,QF,162,10,7,113,61,50,31,17,10,11,8,1,110,61,48,26,17,4,6,10,3235,37,1185
2026-0407,Rotterdam,Hard,32,A,20260209,379,200000,2,,Felix Auger Aliassime,R,193,CAN,25.5,134868,7,,Tallon Griekspoor,R,188,NED,29.6,7-6(2) 6-2,3,QF,104,9,3,63,37,34,14,10,1,1,3,3,68,46,32,9,10,4,6,6,3950,27,1585
2026-0407,Rotterdam,Hard,32,A,20260209,378,200282,1,,Alex De Minaur,R,183,AUS,26.9,104527,,WC,Stan Wawrinka,R,183,SUI,40.8,6-4 6-2,3,R16,69,3,0,43,29,22,10,9,0,1,3,4,57,26,15,15,9,2,6,8,3835,106,562
2026-0407,Rotterdam,Hard,32,A,20260209,377,122298,,,Botic Van De Zandschulp,R,191,NED,30.3,126774,,,Stefanos Tsitsipas,R,193,GRE,27.4,6-4 7-6(4),3,R16,109,4,4,76,50,39,14,11,5,6,8,4,85,53,35,15,11,3,5,65,849,32,1445
2026-0407,Rotterdam,Hard,32,A,20260209,376,200005,,,Ugo Humbert,L,188,FRA,27.6,209911,,WC,Guy Den Ouden,R,183,NED,23.8,6-4 6-3,3,R16,80,3,2,56,30,19,18,10,2,4,0,2,53,30,16,12,9,0,4,36,1335,169,355
2026-0407,Rotterdam,Hard,32,A,20260209,375,106331,,Q,Christopher Oconnell,R,183,AUS,31.6,111815,6,,Cameron Norrie,L,188,GBR,30.4,7-6(9) 6-4,3,R16,117,12,1,84,49,31,23,11,1,2,6,2,80,52,39,11,11,2,4,119,511,26,1603
2026-0407,Rotterdam,Hard,32,A,20260209,374,144719,,,Jaume Munar,R,183,ESP,28.7,111575,5,,Karen Khachanov,R,198,RUS,29.7,7-6(8) 3-6 6-3,3,R16,152,4,3,87,49,43,23,15,0,1,7,0,104,66,51,22,15,4,5,37,1185,18,2320
